,query_id,query,query_locale,product_id,esci_label,product_title,product_description,product_bullet_point,product_brand,product_color_name,product_locale,example_id,fold
934460,,vinilos infantiles,es,B07RNWBYW2,exact,decalmile Pegatinas de Pared Tren de Animales Vinilos Decorativos Elefante Mono León Adhesivos Pared Infantiles Niños Habitación Bebés Guardería,"<b>Características:</b> <br>Esta calcomanía incluía un tren de dibujos animados con elefante tigre, león, mono, oso, panda, hipopótamo, jirafa. Tema de animales simpáticos con arco iris, nubes, sol, rótulo de palmeras, todos los elementos están bellamente diseñados con un elegante efecto de dibujos animados <br>Se puede aplicar directamente a las paredes, cerámica, vidrio, ventana, muebles, espejo, coche ... cualquier superficies planas y lisas <br>Dale a tu habitación un aspecto nuevo y cambia la personalidad de la habitación con bonitos adhesivos de pared de decalmile <br> <br> <b>Instrucciones de uso: </b> <br>Limpie y seque la superficie <br>Pele fuera de la etiqueta de la pared de la hoja de respaldo cuidadosamente <br>Aplicar sobre la superficie como muestra la imagen <br>Presione firmemente para exprimir cualquier burbuja de aire <br> <br> <b>Recomendación: </b> <br>No te pegues a las paredes que tienen pintura descascarada. <br>No te pegues a ninguna superficie con agujeros. <br>No lo use en superficies irregulares. <br> <br> <b>Nota: </b> <br>La configuración del monitor de la computadora y la iluminación puede hacer que los colores de este producto se vean diferentes. <br>El tamaño de la imagen en la imagen es solo de referencia. Por favor, permita una ligera desviación de los datos de medición y consulte el tamaño real. <br> <br> <b>Package including:</b> <br>2 x hoja de 30cm × 90cm (11,81"" × 35,43"") etiqueta de la pared","Se puede pegar a cualquier superficie lisa: paredes, muebles, azulejos, espejos y ventanas.
Fácil de aplicar, quitar y reutilizar sin dejar daños ni residuos.
Ideal para decorar jardín de infancia, sala de bebés, etc.
Adhesivos de pared DIY, pegados libremente según sus preferencias.
Viene en 2 hojas, tamaño de hoja 30 cm × 90 cm (11,8 ""× 35,4"")",decalmile,D,es,106205.0,2
1448061,,crickets to eat,us,B01LZTU6WZ,exact,"Roasted Crickets & Edible Insects in 227g (1/2lb) Packs - Raised in North America and Made in Portland, Oregon. Eat Bugs with Over 2,000 Per Pack (Roasted Crickets, 8oz)","Cricket Bites – Roasted Crickets 1/2lb Package<br /><br /> This Cricket Flours product is made with our roasted crickets and dried crickets that are raised here in North America. We sustainably source our edible insects that are raised using healthy diet of protein and vegetables, and processed in FDA registered facilities. The roasted crickets are slow roasted to retain a great taste and texture that works great as an afternoon snack or addition to any recipe. Our products are made and packaged at our headquarters in Portland, Oregon.<br /><br /> Our roasted crickets naturally have a nutty taste and almost taste like a toasted pine nut or rice puff. Cricket Flours products are a great way to incorporate more protein and added nutrients such as protein, calcium, iron, B12, B6, Omega-3s, Omega-6s, and BCAAs into your family’s favorite meals and recipes. Our product comes in resealable pouches that each have 5g of protein per serving.","✔ Each order comes in a resealable pouch
✔ Crickets are a natural source of all the essential amino acids, Omeg-3s and 6s, B12, and more!
✔ Try our new 1/2lb pack from roasted crickets raised here in North America!
✔ Each 2 tbsp serving has 5g of protein
✔ Why Crickets? Crickets are a sustainable and environmentally friendly source of protein and nutrition because they use less water, less feed, and less land than comparable animal protein such as cattle, poultry, and fish.",Cricket Flours,,us,521069.0,3
634191,27986.0,ブラックコング サンオイル,jp,B007OS9REG,substitute,カリフォルニアタン マックスジェル,,"原産国:アメリカ合衆国
内容量:130ml
全成分:水、DPG、BG、ヒアルロン酸Na、アロエベラ葉エキス、カミツレ花エキス、加水分解シルク、トコフェロール、PEG-20ソルビタンココエート、オキシベンゾン-4、チロシン、キサンタンガム、カルボマー、ジメチコン、EDTA-2Na、水酸化K、フェノキシエタノール、メチルパラベン、香料、黄203、赤106
スキンタイプ:ノーマル
髪質:ノーマル",ナジャペレーネ,,jp,,3
1507656,,couture dresses for women evening,us,B07XYV92KZ,substitute,SDRESS Women's Lace Appliques One Shoulder V-Neck Side Slit Mermaid Formal Prom Dress Black Size 12,"<b>More Details</b><br>Brand: SDRESS<br> Condition: New/Made-to-Order<br> Neckline: V-neck<br> Hemline/Train: Sweep/Court Train<br> Silhouette: Mermaid/Trumpet<br> Sleeve Length: Long Sleeve<br> Season: Spring, Summer, Fall<br> Fabric: Lace<br> Embellishment: Sequines, Appliqués, Side Slip<br> Back: Hollow<br>Style: Sexy Glamorous <br> Skirt Color Available: Champagne, Pink, White, Ivory, Royal Blue, Mint, Coral, Black, Lilac, Lavender, Navy, Purple, Grey, Turquoise, Watermelon, Blue, Red, Yellow, Orange etc.<br> Occasion: Prom, Homecoming, Evening and other special Occasion<br>Accepted Customized: Yes<br><b> Size Chart Measurements (INCH):</b><br>Size 2: Bust=32.5 Waist=25.5 Hips=35.75 Hollow to floor=58<br> Size 4: Bust=33.5 Waist=26.5 Hips=36.75 Hollow to floor=58<br> Size 6: Bust=34.5 Waist=27.5 Hips=37.75 Hollow to floor=59<br> Size 8: Bust=35.5 Waist=28.5 Hips=38.75 Hollow to floor=59<br> Size 10: Bust=36.5 Waist=29.5 Hips=39.75 Hollow to floor=60<br> Size 12: Bust=38 Waist=31 Hips=41.25 Hollow to Floor=60<br> Size 14: Bust=39.5 Waist=32.5 Hips=42.75 Hollow to floor=61<br> Size 16: Bust=41 Waist=34 Hips=44.25 Hollow to floor=61<br>Size 18W: Bust=45 Waist=38.5 Hips=47.5 Hollow to floor=61<br>Size 20W: Bust=47 Waist=40.75 Hips=49.5 Hollow to floor=61<br>Size 22W: Bust=49 Waist=43 Hips=51.5 Hollow to floor=61<br>Size 24W: Bust=51 Waist=45.25 Hips=53.5 Hollow to floor=61<br>Size 26W: Bust=53 Waist=47.5 Hips=55.5 Hollow to floor=61<br><b>Notice: If you want a customized dress, contacting us freely!</b>","Soft Lace fabric; Dry clean only
Plunging V-neck with one shoulder long sleeve
Appliques and side slit
Hollow back, Mermaid sweep train style
Made-to-order product, you can receive it in 2 weeks if u choose expedited shipping.",SDRESS,B-black,us,516856.0,3
1682476,,glow in the dark tee,us,B079KB4R41,substitute,Disney Alice in Wonderland T-Shirt,,"Officially licensed by Disney
Graphic Artwork: ODNY-0408
Lightweight, Classic fit, Double-needle sleeve and bottom hem",Disney,Grey,us,671995.0,1
2365520,,撮影用ライト,jp,B07T7PCN1J,exact,LEDリングライト カメラ スマホ 三脚スタンド付き 3色モード 10輝度 USBライト照明キットカメラ写真ビデオ用照明セット 8インチ/20cm 外部調光LEDリングライト、スマートフォン、Youtube、自撮り撮影などに使え NARRNA (8インチ),,"【LEDリングライト】 - 本ledリングライトは白光、暖光、柔らかめ光の三色照明モードが付属してあり、10段階調光でledライトの明るさを自由に選択でき、撮影照明や自撮り時の補助工具として最適です。セットアップと使用が便利で、簡単に3色を切り替えます、手動でカラーフィルターを交換する必要はありません。
【3色モード】 -3つの照明モード（白光・暖光・柔らかめ光）と10段階の調整可能な明るさで設計されており、色温度は3500-6500kで、1％-100％の広い調光範囲を持つ調光可能な機能を備え、異なる光源にも対応できます。需要に応じて自由に輝度を調節できます。さまざまな場合ですべてのニーズを満たすことができます。
【角度調整可能】 - 伸び縮み棒の長さやネジ対応雲台の調整を通して、ledライトを360度回転に設置できます。使わない時も収納が便利です。
【USB給電式】 -USB給電式なのでコンピュータや電源アダプタなどで簡単で充電でき、家ではもちろん屋外でもいろいろ活躍しております。ネットライブ、教室、育児室、浴室またオフィスなど幅広い範囲で使用でき、様々な照明ニーズは満足可能です。
【多用途】 - このLEDリングライトキットはほとんどのカメラ用屋内のライト、肖像画、ファッション、結婚芸術、広告写真、Youtube Video, Live stream 撮影ビデオなどに幅広く適用されます。※メーカー保証：12ヶ月間安心保証。万が一、問題が発生した時は製品の無償交換または修理、返金などサービスを提供致しております。メールでご連絡頂ければ、24時間以内に返事させ",NARRNA,8インチ,jp,1654890.0,2
1776236,,jimmy evans books,us,1950113191,exact,The Four Laws of Love: Guaranteed Success for Every Married Couple,,,XO Publishing,,us,768084.0,4
1925247,,night shift worker gifts,us,B077D9NKSV,exact,"Night Shift Worker Sleeping Novelty Sign | Indoor/Outdoor | Funny Home Décor for Garages, Living Rooms, Bedroom, Offices | SignMission Personalized Gift Wall Plaque Decoration",,"Size - 10"" X 14"" – good for decorating a work space or hanging in a den, This America Pride novelty sign also makes a great gift
Crisp, clear image – Every SignMission sign features a high-definition image and a glossy sheen that pop with color and fun imagination.
Quick & easy mount – These fun novelty signs comes with pre-drilled mounting Holes to make it simple to hang them on the wall of your home or Office.
Indoor/outdoor use – printed with Ultra durable inks for a Scratch resistant finish that will last for years
Proudly made in the USA – Buy with confidence from an American owned and operated company! SignMission items are produced in our state-of-the-art facility in West Palm Beach, Florida, proudly made in the U.S.A.!",SignMission,,us,931035.0,5
1213670,,ohuhu brush tip markers,us,B07K8F2HMB,exact,"Ohuhu Alcohol Art Markers, Double Tipped Alcohol-based Coloring Marker Set for Kids Adults Coloring Sketching Illustration, 120 Unique Colors + 1 Alcohol Marker Blender + 1 Marker Case, Chisel & Fine",,"DUAL TIPS, FINE AND CHISEL ENDS: Broad and fine twin tips for precise highlighting and underlining, for drawing with both thin and thick lines. Allows you to create various styles, sketches and patterns with ease
120 UNIQUE VIBRANT COLORS + 1 COLORLESS BLENDER, SUPERIOR BLENDABILITY: The highly pigmented and vibrant markers are built to last against fading, and blend beautifully for added dimension to your artwork
ALCOHOL-BASED INK, FAST DRYING: Easily layer and mix different colors without worrying about smudges and blotches
HIGH QUALITY: Marker pens are highly pigmented, allowing you to color in at least 984ft. worth of drawings
COLOR-CODED CAPS & BONUS CASE, GREAT GIFT IDEA: The color-coded caps allow for ease in organization and use in identifying colors; And also, these marker pen set is quipped with a beautiful black carrying case for ease in travelling and storing",Ohuhu,120-Color,us,949333.0,2
374658,15410.0,mask without ear straps,us,B08ZMN9YH8,complement,"Mask Strap Extenders,20 Pieces Adjustable Anti-Slip Ear Grips Extension Hook,Face Mask Clips Relieving Ear Pressure&Pain from Wearing Long-Time Mask for Nurses,Doctor,Adult,Children (20 Pack)",,,,,us,,5
1283575,,backpack aesthetic,us,B074KVS635,substitute,"Himawari School Functional Travel Waterproof Backpack Bag for Men & Women | 14.9""x11.1""x5.9"" | Holds 13-in Laptop (Beige & blue)","<p>DESIGNED FOR YOUR COMFORT AND PROTECTION - Adjustable padded shoulder straps to fit all body types.</p><p>- Reinforced bottom for added durability.</p><p>- Water resistant material to protect your valuables. No need for a rain cover. -Double stitched straps, heavy duty metal buckles and strong zipper.</p><p>Specifications: </p><p>Material: High quality waterproof Nylon + Leather Decoration. Zipper: Smooth Metal Zipper. </p><p>Package Includes: </p><p>1x Water-resistant Nylon Backpack Feature: </p><p>100% Brand New </p><p>Fashion style</p><p>Perfect lightweight canvas backpack for working, traveling, school and daily using. Best Wide Open Backpack for traveling, dating, shopping, go to school, office, outdoor activities or casual Life. It will be a perfect school bag for Men, Women, Teens, Boys and Girls, elementary school, middle school, high school and college student. </p><p>This Laptop Backpack bookbag is made of high standard lightweight waterproof Nylon & Polyester with premium  leather trim and high-quality metals; more than that, this backpack is also crafted with exquisite linen sealing and delicate details.used as school bag by students, for travel, for shopping and other daily use to achieve different functions. </p><p>NO-RISK WHEN ORDER:Return(within 30 days), Exchange(The first 60 days). Any problems with your bag, please contact us. We will solve it. The actual color of the backpack maybe have little different from the picture due to the different screen of display or reflecting light when shooting.</p>","Laptop Backpack Material: High quality waterproof scratch-resistant Nylon (but not completely waterproof) & Leather Decoration & Smooth Metal Zipper.
Main compartment with double-zipper closure: the laptop lining can put an iPad or a 13"" laptop; several small pockets can put cell phone, pens and other small stuff; put the water bottle and umbrella in the 2 small inner side pockets or 2 outer side pockets at your wishes; 1 front zipper pocket with flap can put an iPad mini;Generous enough to accommodate the magazine, 13"" computer, tablet, glasses, wallet, keys, earphone, power bank, cell phone, document and clothes.
College Backpack Size: 14.9""x11.1""x5.9""inches (L*H*W);16.5 Liters. Weight: 0.686KG. Laptop compartment fits laptops up to 13 inches (measuring by screen length) and depth of 1"" or less.Can used as school backpack, hiking daypack, travel bag, work bag,etc
Himawari Backpack Ergonomic design:Made of Nylon Fabric, it's durable, breathable. Soft shoulder straps provided a good shoulder protection.Use it as a handbag by the top handle when you don't want to carry it on the back. The padded and adjustable shoulder straps and back for extra comfort. The extended straps can be buckled so that the straps will not loosen. Dual padded, reinforced, adjustable shoulder straps provide optimum comfort and fit snuggly around your shoulders allowing .
NO-RISK WHEN ORDER:Return(within 30 days). Any problems with your bag, please contact us. We will solve it. The actual color of the backpack maybe have little different from the picture due to the different screen of display or reflecting light when shooting.",himawari,Beige & Blue,us,357205.0,5
